"time","vout"
0,0
1e-7,0.10434569969677122
2e-7,0.20738938382744082
3e-7,0.30914097886666186
4e-7,0.4096109036197381
5e-7,0.508809269438085
6e-7,0.6067460780457934
7e-7,0.7034310972464808
8e-7,0.7988740214389041
9e-7,0.8930844111152757
1e-6,0.9860717209664536
1.1e-6,1.077845281875421
1.2e-6,1.168414345340989
1.3e-6,1.2577880119723845
1.4e-6,1.3459752732851011
1.5e-6,1.4329850216813682
1.6e-6,1.5188260709325179
1.7e-6,1.6035070904238047
1.8e-6,1.6870366730928068
1.9e-6,1.7694232982361207
2e-6,1.850675349215851
2.1e-6,1.9308011423863374
2.2e-6,2.0098088634770033
2.3e-6,2.0877066103952284
2.4e-6,2.1645023831520698
2.5e-6,2.240204094339935
2.6e-6,2.3148195765975497
2.7e-6,2.3883565344309803
2.8e-6,2.4608225888144197
2.9e-6,2.532225264507075
3e-6,2.6025720662930576
3.1e-6,2.6718705080480665
3.2e-6,2.7401277876008323
3.3e-6,2.807351108589812
3.4e-6,2.8735475857493222
3.5e-6,2.9387243263656218
3.6e-6,3.002888450012883
3.7e-6,3.0660467585185507
3.8e-6,3.128206070842638
3.9e-6,3.1893731234416864
4e-6,3.249554657725736
4.1e-6,3.308757434877626
4.2e-6,3.3669878961476365
4.3e-6,3.424252510936732
4.4e-6,3.4805576728714835
4.5e-6,3.535909780473629
4.6e-6,3.5903152451657356
4.7e-6,3.643780190948438
4.8e-6,3.6963107652742906
4.9e-6,3.747913045901124
5e-6,3.798593097893055
5.1e-6,3.8483569895092513
5.2e-6,3.8972105833323623
5.3e-6,3.9451597448291755
5.4e-6,3.9922102825594927
5.5e-6,4.0383679620756885
5.6e-6,4.083638509659919
5.7e-6,4.12802756813114
5.8e-6,4.171540743484329
5.9e-6,4.214183592807449
6e-6,4.25596160921401
6.1e-6,4.296880220757183
6.2e-6,4.336944846749965
6.3e-6,4.376160842941213
6.4e-6,4.414533518964435
6.5e-6,4.452068133377121
6.6e-6,4.488769894165237
6.7e-6,4.524643978918917
6.8e-6,4.559695516045875
6.9e-6,4.593929591473236
7e-6,4.6273512469341025
7.1e-6,4.65996548079815
7.2e-6,4.691777256973104
7.3e-6,4.722791497428009
7.4e-6,4.7530130854976465
7.5e-6,4.782446866608169
7.6e-6,4.811097649115071
7.7e-6,4.838970205456476
7.8e-6,4.8660692726497325
7.9e-6,4.892399553223086
8e-6,4.917965716047324
8.1e-6,4.942772397167439
8.2e-6,4.966824200634278
8.3e-6,4.9901256993362
8.4e-6,5.012681435830728
8.5e-6,5.0344959007361885
8.6e-6,5.055573550384012
8.7e-6,5.0759188568135905
8.8e-6,5.09553624067261
8.9e-6,5.114430095192269
9e-6,5.132604786943124
9.1e-6,5.150064656590927
9.2e-6,5.16681401965248
9.3e-6,5.182857167251469
9.4e-6,5.198198366874312
9.5e-6,5.212841818497552
9.6e-6,5.226791698492961
9.7e-6,5.240052242373047
9.8e-6,5.2526276184730225
9.9e-6,5.264521973835526
1e-5,5.275739434892602
1.01e-5,5.2862841081476555
1.02e-5,5.296160080857428
1.03e-5,5.305371421713964
1.04e-5,5.313922181526572
1.05e-5,5.321816307316509
1.06e-5,5.329057737659797
1.07e-5,5.335650540062138
1.08e-5,5.341598680843872
1.09e-5,5.346906109719379
1.1e-5,5.351576760379497
1.11e-5,5.355614551073958
1.12e-5,5.359023385193805
1.13e-5,5.361807151853822
1.14e-5,5.363969726474952
1.15e-5,5.365514886630797
1.16e-5,5.366446413017175
1.17e-5,5.36676820552154
1.18e-5,5.3664840727649645
1.19e-5,5.3655978107315425
1.2e-5,5.364113203268135
1.21e-5,5.362034022584132
1.22e-5,5.359364029751188
1.23e-5,5.35610697520299
1.24e-5,5.352266599235
1.25e-5,5.347846559824488
1.26e-5,5.3428505245986155
1.27e-5,5.337282256531568
1.28e-5,5.331145445505546
1.29e-5,5.324443772220093
1.3e-5,5.317180908623122
1.31e-5,5.309360518341947
1.32e-5,5.300986257114299
1.33e-5,5.29206177321936
1.34e-5,5.28259070790879
1.35e-5,5.272576629011197
1.36e-5,5.26202312012794
1.37e-5,5.25093384735422
1.38e-5,5.23931241487278
1.39e-5,5.227162420616855
1.4e-5,5.2144874566399215
1.41e-5,5.201291109485422
1.42e-5,5.187576960556501
1.43e-5,5.173348586485738
1.44e-5,5.15860955950489
1.45e-5,5.143363377304735
1.46e-5,5.1276135617202
1.47e-5,5.111363717009559
1.48e-5,5.09461738788991
1.49e-5,5.077378115114927
1.5e-5,5.059649435781827
1.51e-5,5.04143488363833
1.52e-5,5.022737989389615
1.53e-5,5.003562281005286
1.54e-5,4.983911284026326
1.55e-5,4.963788452701894
1.56e-5,4.943197271076555
1.57e-5,4.922141298911945
1.58e-5,4.9006240421183715
1.59e-5,4.878649004366701
1.6e-5,4.856219687335494
1.61e-5,4.833339590958146
1.62e-5,4.8100122136700385
1.63e-5,4.7862410526556705
1.64e-5,4.762029604095804
1.65e-5,4.737381302644967
1.66e-5,4.712299613833919
1.67e-5,4.686788065053004
1.68e-5,4.660850139834562
1.69e-5,4.634489320793073
1.7e-5,4.6077090898212125
1.71e-5,4.580512928285901
1.72e-5,4.552904317224373
1.73e-5,4.524886737540228
1.74e-5,4.496463670199488
1.75e-5,4.467638543887187
1.76e-5,4.438414817849147
1.77e-5,4.40879600098486
1.78e-5,4.378785567119377
1.79e-5,4.348386990152944
1.8e-5,4.3176037442141135
1.81e-5,4.286439303812838
1.82e-5,4.25489714399356
1.83e-5,4.222980740488328
1.84e-5,4.1906935698698895
1.85e-5,4.1580390610847555
1.86e-5,4.125020674704143
1.87e-5,4.091641913801223
1.88e-5,4.0579062514087765
1.89e-5,4.023817161293882
1.9e-5,3.989378118072295
1.91e-5,3.954592597322886
1.92e-5,3.919464075702031
1.93e-5,3.883996031058027
