"time","vout"
0,0
1e-7,0.13912656008954802
2e-7,0.2765112297369385
3e-7,0.4121612878925479
4e-7,0.5460841136609315
5e-7,0.6782875060820615
6e-7,0.808779201974186
7e-7,0.9375664640620597
8e-7,1.064656450303536
9e-7,1.1900565289781284
1e-6,1.3137738753428878
1.1e-6,1.4358154349461136
1.2e-6,1.5561882388796784
1.3e-6,1.674899205457286
1.4e-6,1.7919551146284107
1.5e-6,1.9073628151828566
1.6e-6,2.0211289537953667
1.7e-6,2.1332602378623173
1.8e-6,2.2437632221974058
1.9e-6,2.3526444636348174
2e-6,2.4599104395219666
2.1e-6,2.565567544239466
2.2e-6,2.6696221361083063
2.3e-6,2.7720805038851966
2.4e-6,2.872948937113133
2.5e-6,2.9722336215318483
2.6e-6,3.0699406906293683
2.7e-6,3.1660762930067414
2.8e-6,3.2606465655091914
2.9e-6,3.353657505921334
3e-6,3.4451151172247783
3.1e-6,3.535025484224806
3.2e-6,3.623394513725731
3.3e-6,3.710228123612462
3.4e-6,3.795532241969441
3.5e-6,3.879312740458648
3.6e-6,3.961575448407441
3.7e-6,4.042326179813949
3.8e-6,4.121570729440004
3.9e-6,4.19931484389561
4e-6,4.275564248817667
4.1e-6,4.350324782653633
4.2e-6,4.423602113592425
4.3e-6,4.495401937185415
4.4e-6,4.5657299285295885
4.5e-6,4.634591742267543
4.6e-6,4.701993012587484
4.7e-6,4.767939385368873
4.8e-6,4.832436553651185
4.9e-6,4.895490054251576
5e-6,4.957105465026049
5.1e-6,5.017288346097373
5.2e-6,5.076044239855077
5.3e-6,5.133379080764288
5.4e-6,5.189298537644995
5.5e-6,5.243808041232013
5.6e-6,5.296913184347956
5.7e-6,5.348619553548527
5.8e-6,5.398932729122509
5.9e-6,5.447858632308009
6e-6,5.495402700126634
6.1e-6,5.541570548421322
6.2e-6,5.5863677929549285
6.3e-6,5.629800048611867
6.4e-6,5.671873066743763
6.5e-6,5.712592752174033
6.6e-6,5.751964609371119
6.7e-6,5.789994329295869
6.8e-6,5.826687609744243
6.9e-6,5.86205015534731
7e-6,5.896087882691841
7.1e-6,5.92880654840188
7.2e-6,5.9602118668222
7.3e-6,5.9903096248473915
7.4e-6,6.0191056213518985
7.5e-6,6.046605684279154
7.6e-6,6.072815943862624
7.7e-6,6.0977421202855195
7.8e-6,6.121390114483409
7.9e-6,6.143765844768105
8e-6,6.1648752468276875
8.1e-6,6.184724341000574
8.2e-6,6.20331920994447
8.3e-6,6.220665823681007
8.4e-6,6.236770240435168
8.5e-6,6.251638544961858
8.6e-6,6.265276849213495
8.7e-6,6.277691293007589
8.8e-6,6.288888044694333
8.9e-6,6.298873340279991
9e-6,6.307653468468277
9.1e-6,6.315234661453381
9.2e-6,6.321623228841229
9.3e-6,6.326825515156897
9.4e-6,6.3308479007077185
9.5e-6,6.333696802446395
9.6e-6,6.335378674834096
9.7e-6,6.335899924686788
9.8e-6,6.335266932951434
9.9e-6,6.333486347292441
1e-5,6.3305647397519
1.01e-5,6.3265087185826685
1.02e-5,6.321324928781208
1.03e-5,6.315020052620389
1.04e-5,6.307600810182322
1.05e-5,6.299073906168094
