"time","vout"
0,0
1e-7,0.20868481929914737
2e-7,0.4147302255894267
3e-7,0.618122583429958
4e-7,0.8188476049437041
5e-7,1.0168914641752422
6e-7,1.2122405126277542
7e-7,1.4048814916841186
8e-7,1.5948012951543773
9e-7,1.781987077028315
1e-6,1.9664262204826009
1.1e-6,2.1481063966374316
1.2e-6,2.327015451100183
1.3e-6,2.5031415896413685
1.4e-6,2.6764732646664107
1.5e-6,2.84699918174351
1.6e-6,3.0147083791854055
1.7e-6,3.1795901479088284
1.8e-6,3.34163405044451
1.9e-6,3.5008300678561963
2e-6,3.6571684037550796
2.1e-6,3.81063953773529
2.2e-6,3.961234402457716
2.3e-6,4.108944167853977
2.4e-6,4.253760291886171
2.5e-6,4.3956747449520375
2.6e-6,4.534679739665662
2.7e-6,4.6707677865612585
2.8e-6,4.803931886451417
2.9e-6,4.934165327303399
3e-6,5.061461717054117
3.1e-6,5.185815133539373
3.2e-6,5.307219999788452
3.3e-6,5.425671094094629
3.4e-6,5.541163644496227
3.5e-6,5.653693270390633
3.6e-6,5.763255989539949
3.7e-6,5.869848246960174
3.8e-6,5.973466914335868
3.9e-6,6.074109297216868
4e-6,6.171772784424215
4.1e-6,6.266455423551585
4.2e-6,6.358155758526178
4.3e-6,6.446872668622032
4.4e-6,6.532605454335168
4.5e-6,6.61535389647955
4.6e-6,6.695118309498108
4.7e-6,6.7718992563003795
4.8e-6,6.845697824171512
4.9e-6,6.9165155501050775
5e-6,6.984354368169734
5.1e-6,7.049216631323277
5.2e-6,7.111105251434212
5.3e-6,7.170023550582249
5.4e-6,7.225975310533169
5.5e-6,7.278964722332545
5.6e-6,7.328996444351225
5.7e-6,7.376075650158137
5.8e-6,7.420207952348014
5.9e-6,7.461399431815738
6e-6,7.499656557969722
6.1e-6,7.534986313134492
6.2e-6,7.567396180492521
6.3e-6,7.5968940891726255
6.4e-6,7.623488440096121
6.5e-6,7.647188029897172
6.6e-6,7.668002193471966
6.7e-6,7.685940736244456
6.8e-6,7.701013924370626
6.9e-6,7.713232497505913
7e-6,7.722607558984959
7.1e-6,7.729150804893803
7.2e-6,7.732874366900665
7.3e-6,7.733790842277627
7.4e-6,7.731913294354111
7.5e-6,7.727255164282855
7.6e-6,7.719830476132059
7.7e-6,7.709653677902065
7.8e-6,7.696739683299242
7.9e-6,7.681103855826641
8e-6,7.662761941185843
8.1e-6,7.641730259828249
8.2e-6,7.618025547009253
8.3e-6,7.591664995231439
8.4e-6,7.562666229069515
8.5e-6,7.531047276295666
8.6e-6,7.4968267008934095
8.7e-6,7.460023480024977
8.8e-6,7.420657037084976
8.9e-6,7.378747202261672
9e-6,7.334314218864568
9.1e-6,7.287378839709281
9.2e-6,7.237962219511613
9.3e-6,7.186085944648854
9.4e-6,7.1317719848234225
9.5e-6,7.075042735572766
9.6e-6,7.015921059467484
9.7e-6,6.9544302125756
9.8e-6,6.8905938655387144
9.9e-6,6.82443604004549
1e-5,6.755981194447531
1.01e-5,6.685254213997399
1.02e-5,6.612280363039159
1.03e-5,6.537085300246552
1.04e-5,6.459695006522649
1.05e-5,6.3801359049516355
1.06e-5,6.298434798920969
1.07e-5,6.2146188564705716
1.08e-5,6.12871561733171
1.09e-5,6.04075290607765
1.1e-5,5.950758997737347
1.11e-5,5.858762498108056
1.12e-5,5.764792359582556
1.13e-5,5.668877877544574
1.14e-5,5.571048612586151
1.15e-5,5.4713345539907445
1.16e-5,5.369765985115284
1.17e-5,5.266373512781797
1.18e-5,5.161188051916176
1.19e-5,5.054240771740008
1.2e-5,4.945563228288774
1.21e-5,4.835187246301847
1.22e-5,4.723144944556806
1.23e-5,4.609468713641284
1.24e-5,4.494191188952861
1.25e-5,4.377345343318645
1.26e-5,4.258964393047181
1.27e-5,4.139081817156504
1.28e-5,4.017731327984335
1.29e-5,3.894946868749669
1.3e-5,3.7707626721776992
1.31e-5,3.645213186058991
1.32e-5,3.518333087640487
1.33e-5,3.3901572489737135
1.34e-5,3.2607207571558288
1.35e-5,3.130058937381238
1.36e-5,2.998207300858574
1.37e-5,2.8652015534604787
